ObjectID *,GlobalID *,Park,Spring name,SiteCode,SiteID,DateTime,Protocol,SurveyName,VisitType,Sampled,SpringType,Spring comments,UTM zone,Datum,GPS ID,Are you using the internal camera on this device for photos?,Camera ID #,Memory Card #,Is this a sensor spring?,Was the old sensor retrieved?,Was a new sensor deployed?,Sensor type,Sensor ID,Deployment time,Notes,FlowCondition,DischargeMethod,VolDischarge_L_per_s,DischargeClass_L_per_s,ContainerVolume_mL,PercentCaptured,Discharge notes,SpringbrookType,SpringbrookLengthFlag,SpringbrookLength_m,SpringbrookWidth_m,DiscontinuousSpringbrookLengthFlag,DiscontinuousSpringbrookLength_m,Channel description,Water quality data collected?,Enter the date and time of the last calibration,Water quality instrument,pH instrument,DO instrument,SpCond instrument,Temperature instrument,Did you check the calibration at this spring?,Please describe why a calibration check was not necessary,Calibration check parameters,Select the first pH standard,First pH temperature (C),First pH reading,Select the second pH standard,Second pH temperature (C),Second pH reading,DO% temperature (C),DO% reading,Barometric pressure (mmHg),SpCond standard (uS/cm),SpCond reading (uS/cm),Calibration check notes,Water quality parameters,Why are water quality data missing?,pH reading 1,pH reading 2,pH reading 3,Temperature reading 1 (C),Temperature reading 2 (C),Temperature reading 3 (C),SpCond reading 1 (uS/cm),SpCond reading 2 (uS/cm),SpCond reading 3 (uS/cm),DO reading 1 (%),DO reading 1 (mg/L),DO reading 2 (%),DO reading 2 (mg/L),DO reading 3 (%),DO reading 3 (mg/L),Water quality notes,Flow modification,Roads,Human use,Plant management,Hiking trails,Livestock/feral,Other,Fire,Flooding,Wildlife,Other,Overall disturbance,Disturbance notes,Is there evidence of wildlife?,Vegetation present?,LifeFormList,LifeFormListWPhotos,WoodyGT4m,Woody2to4m,WoodyLT2m,Forb,Grass,Reed,Rush,Sedge,Cattail,Bryophyte,NonPlant,Mistletoe (Phoradendron sp.) present?,Vegetation notes,Invasive Plants Observed?,Invasive notes,InvasiveListInternal,InvasiveListExternal,CreationDate *,Creator *,EditDate *,Editor *,Is springbrook continuous or discontinuous?,Is discontinuous surface water length >50m or measured?,Discontinous length (m),pHWarning,TempWarning,SpCondWarning,DOPctWarning,DOMgWarning,pH flag,Temperature flag,SpCond flag,DO flag,Permanent bolt status?,CameraCardName,Shape
179,{4a392952-7766-40a4-8f55-a9ce319e5bdb},Lake Mead NRA,LAKE_P_COR0023,LAKE_P_COR0023,296,10/26/2021 16:21,MOJN DS (2020 Updates),LAKE_P_COR0023: 2021-10-26,Primary,Sampled,Rheocrene,"surface water present at spring, barbed wire fence repaired since last visit. evidence of a lot of bighorn sheep visitation, mountain lion kills of sheep",Zone 11,NAD83 (Unknown),BadElf 4581,No,36783,40,Yes,Yes,Yes,HOBO TidbiT,305,10:57,new battery,standing water,Estimated,,<0.1 L/s,<Null>,<Null>,"source pool, about 2 m long, water continuing down channel",,Measured,2,1.5,>50m,<Null>,"around 2 m wide channel filled with dense riparian vegetation (eg sedges, goldenrod)",Yes,10/26/2021 16:21,MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),No,calibrated at spring,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,SpCond,Temp",<Null>,7.6,7.59,7.59,24.3,24.3,24.3,4090,4090,4091,41.9,<Null>,41.9,<Null>,41.9,<Null>,"DO (mg/L) 3.27, 3.27, 3.28",None,0,0,0,0,0,0,0,0,0,0,0,"some sheep hoofprints along banks but not a lot of trampling. burro fence has been repaired, evidence of burro tracks outside fence but not  inside fence",Yes,Yes,"Sedge, Woody >4m, Forb, Grass, Woody <2m, Reed, Rush, Non-Plant, Woody 2-4m, Cattail","Sedge: 
Woody >4m: 1019, 1020
Forb: 1004, 1005
Grass: 1006, 1007
Woody <2m: 1000, 1001
Reed: 1002, 1003
Rush: 1012, 1013
Non-Plant: 1012
Woody 2-4m: 1008, 1009
Cattail: 1021, 1022",5,7,4,3,6,2,7,1,9,NA,8,No,"multiple species of sedges, identified rush tentative (could be a sedge)",Yes,<Null>,WAFI (Washingtonia filifera),"WAFI (Washingtonia filifera): 1019, 1020",10/27/2021 1:59,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Discontinuous,>50m,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,NF,NF,Unsuitable,<Null>,Point
177,{389251e2-dc92-412e-8cf1-3e80524a5355},Lake Mead NRA,LAKE_P_VAL0031,LAKE_P_VAL0031,320,10/26/2021 19:47,MOJN DS (2020 Updates),LAKE_P_VAL0031: 2021-10-26,Primary,Sampled,Rheocrene,"Spring is small source pool in small sandy wash, within travertine substrate. Source pool looks considerably different than repeat photo for 2018, with deep scouring around surrounding bank and plenty of arrowhead growth.",Zone 11,NAD83 (Unknown),BadElf 4181,No,36781,MOJN_02,No,<Null>,,<Null>,<Null>,<Null>,<Null>,standing water,Estimated,,<0.1 L/s,<Null>,<Null>,"Source is small pool eroded into travertine bank, with arrowhead (Pluchea services) and bunchgrass (possibly Sporabolis sp.)",,Measured,0.4,0.5,<Null>,<Null>,"Channel is sandy wash with eroded banks, some travertine substrate, and lots of cryptobiotic soil crust; typical red eroded sandstone substrate. Wash drains into nearby road; appears that moderately heavy surface runoff has recently eroded a shallow channel in the wash. Rain passed through the area last night. ",Yes,10/26/2021 19:45,MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),No,Calibrated at the spring. ,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,7.23,7.23,7.23,16.5,16.5,16.5,16130,16130,16130,91.8,8.04,91.8,8.04,91.8,8.04,"SpCond calibrated with 1413 standard, rather than 10,000 mS standard.",None,0,0,0,0,0,0,0,0,0,0,0,Burro scat outside buffer. Road 40 m from source. Possible flooding in past has scoured bank near source pool but does not look recent.  ,Yes,Yes,"Grass, Woody <2m","Grass: 0374, 0376
Woody <2m: 0377, 0378",NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,Yes,"Only two vegetation life forms, but several species of grass and small shrubs. ",Yes,Many small and medium-size tamarisk in wash in and out of buffer. ,TARA (Tamarix ramosissima),"TARA (Tamarix ramosissima): 0382, 0383",10/27/2021 1:06,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Continuous,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,I,NF,,<Null>,Point
180,{7ab57197-5d3f-4226-912b-f48bd4bfb062},Lake Mead NRA,LAKE_P_ROG0088,LAKE_P_ROG0088,312,10/26/2021 20:05,MOJN DS (2020 Updates),LAKE_P_ROG0088: 2021-10-26,Primary,Sampled,Rheocrene,Spring source shifted ~30 m downstream to match observation of source over past several visits. Spring has surface water and evidence of burro activity nearby.,Zone 11,NAD83 (Unknown),BadElf 4581,No,36783,40,No,<Null>,,<Null>,<Null>,<Null>,<Null>,flowing,Estimated,,<0.1 L/s,<Null>,<Null>,<Null>,,Measured,15.7,1,<Null>,<Null>,"Source emerges in dense thicket of goldenrod and sedge, flows down muddy channel over a short drop into a pool about 15 m below the source, wet soil and evidence of occasional surface water about 30 m below the source, channel becomes choked out by a thicket of willlows. Salty crust on soil in wash around spring.",Yes,10/26/2021 20:05,MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),MOJN YSI ProDSS (1790),No,DO was recalibrated at the spring,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,7.43,7.43,7.43,21.5,21.5,21.5,8731,8731,8731,118.9,9.82,118.9,9.82,118.9,9.82,"Water quality was measured about 15 m below the source in standing pool. YSI instrument calibrated at Corral spring (except for DO), DO readings still seem higher than expected even after recallibration of DO. Salty crust on soil in surrounding wash.",None,0,0,0,0,2,0,0,2,0,0,2,"extensive burro tracks and droppings just outside of spring buffer, evidence of suspected burro foraging inside buffer, evidence of recent flooding (catails and goldenrods have been flattened downstream, sedges flattened throughout channel)",Yes,Yes,"Woody 2-4m, Woody <2m, Forb, Sedge, Cattail, Non-Plant","Woody 2-4m: 
Woody <2m: 1032, 1033
Forb: 1027, 1028
Sedge: 1029, 1030
Cattail: 1025, 1026
Non-Plant: 1035",NA,4,3,2,NA,NA,NA,1,5,NA,6,No,"dense vegetation surrounding spring, including some willow thickets further down",Yes,<Null>,"TARA (Tamarix ramosissima), WAFI (Washingtonia filifera)","TARA (Tamarix ramosissima): 
WAFI (Washingtonia filifera): 1041",10/27/2021 1:59,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Continuous,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,NF,I,,<Null>,Point
178,{df0419f9-e243-4ba6-85d2-3c4403d1c6c6},Lake Mead NRA,LAKE_P_GET0066,LAKE_P_GET0066,300,10/26/2021 22:06,MOJN DS (2020 Updates),LAKE_P_GET0066: 2021-10-26,Primary,Sampled,Rheocrene,Spring emergence limited to gypsum wall and small shallow pool by wall. Spring does not reemerge further down channel as described in previous visits.,Zone 11,NAD83 (Unknown),BadElf 4181,No,36781,MOJN_02,Yes,Yes,No,<Null>,<Null>,<Null>,"Sensor battery dead, but will return to replace battery and redeploy sensor.",flowing,Estimated,,<0.1 L/s,<Null>,<Null>,Spring discharge is a slow trickle from rock wall that flows into shallow pool. Only a few drops of water per second are present,,Measured,2,1.5,<Null>,<Null>,Narrow channel runs along between canyon walls. Sediment is composed of predominantly gypsum and is dry throughout the entirety of the buffer.,Yes,10/26/2021 19:45,MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),MOJN YSI ProDSS (4651),No,Calibration was completed at a spring done earlier in the afternoon.,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,"pH,DO_percent,DO_mg_per_L,SpCond,Temp",<Null>,7.64,7.64,7.64,14.7,14.7,14.7,32392,32395,32399,41.2,3.52,41.1,3.52,41.1,3.52,"Calibration for SpCond completed using 1413 standard rather than 10,000 or 50,000 mS/cm solution",None,0,0,0,0,0,1,0,1,1,1,1,Possible wildlife trail. Burro scat seen along the larger wash en route to spring. One piece of litter spotted within channel. Flooding evidence is seen as rock has fallen from canyon walls above.,Yes,Yes,"Woody 2-4m, Woody <2m, Forb, Non-Plant","Woody 2-4m: 
Woody <2m: 0388, 0389
Forb: 0390, 0391
Non-Plant: 0393, 0394",NA,1,2,4,NA,NA,NA,NA,NA,NA,3,No,<Null>,Yes,Tamarix ramossisima seen in large cluster close to spring emergence.,TARA (Tamarix ramosissima),"TARA (Tamarix ramosissima): 0386, 0387",10/27/2021 1:06,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Continuous,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,NF,NF,I,NF,Unsuitable,<Null>,Point
181,{ee39bf93-d46f-4eb3-ab22-2dab25b2f1ef},Lake Mead NRA,LAKE_P_GNA0050,LAKE_P_GNA0050,307,10/26/2021 22:30,MOJN DS (2020 Updates),LAKE_P_GNA0050: 2021-10-26,Primary,Sampled,Rheocrene,"spring located in extremely thick arrow weed, cattail, and phragmites vegetation. Accessed by climbing down and along edge of enbankment until source was reached under large mesquite tree. ",Zone 11,NAD83 (Unknown),MOJN G4 (Garmin64),No,36783,40,Yes,No,Yes,HOBO TidbiT,418,15:46,"New sensor deployed; tied to woody root protruding from enbankment directly below large mesquite. Deployed with red and white wire, at source location and approximately same location as previous year. ",wet soil only,Estimated,,<0.1 L/s,<Null>,<Null>,"wet soil, but rained night prior; unsure if spring groundwater or wet soil from rain",,Measured,0,0,<Null>,<Null>,<Null>,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,wet soil but no standing water,None,0,0,0,0,0,0,0,1,0,0,1,less than 50m from busy highway,Yes,Yes,"Reed, Woody 2-4m, Forb, Cattail, Woody >4m, Woody <2m","Reed: 1064
Woody 2-4m: 1063
Forb: 
Cattail: 
Woody >4m: 1061, 1062
Woody <2m: 1063",2,4,6,5,NA,1,NA,NA,2,NA,NA,No,"vegetation ranking estimated bc vegetation was too thick to pull out transect tape, large cottonwood present as well; no photo of cattail or golden rod bc running out of time",Yes,"tamarisk in buffer and present throughout veg outside of buffer, fan palm downstream of buffer end (coordinates from garmin: E730271, N4029502)","TARA (Tamarix ramosissima), WAFI (Washingtonia filifera)","TARA (Tamarix ramosissima): 1047, 1048
WAFI (Washingtonia filifera): 1058",10/27/2021 1:59,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Unsuitable,<Null>,Point
182,{63a9b54a-dee0-4681-896c-e5ad59e3b37d},Lake Mead NRA,LAKE_P_AZT0072,LAKE_P_AZT0072,325,10/27/2021 17:55,MOJN DS (2020 Updates),LAKE_P_AZT0072: 2021-10-27,Primary,Sampled,Rheocrene,Spring emergence is located in center of canyon and begins on slight rock slope that goes into sandy channel. No water flowing. Previous visit was dry.,Zone 11,NAD83 (Unknown),BadElf 4581,No,36783,40,No,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,dry,Estimated,,0 L/s,<Null>,<Null>,No discharge,,Measured,0,0,<Null>,<Null>,Channel is sandy wash between narrow granit canyon; no evidence of recent surface run-off (scouring or deposition); full of bighorn sheep scat. ,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes - All inactive,0,1,0,0,1,0,0,1,0,0,1,Iron pipe is located right at the very end of the buffer. Appears to be part of old mining operation within canyon.  Bighorn sheep scat is present along entirety of the wash.,Yes,Yes,"Woody 2-4m, Grass, Woody <2m","Woody 2-4m: 1069, 1070
Grass: 1071, 1072
Woody <2m: 1075, 1076",NA,3,1,NA,2,NA,NA,NA,NA,NA,NA,No,Desert milkweed (asclepias subulata) located right outside buffer and is flowering!,Yes,"Bermudagrass (Cynodon dactylon),  Red Brome","CYDA (Cynodon dactylon), BRRU2 (Bromus rubens)","CYDA (Cynodon dactylon): 1071, 1072
BRRU2 (Bromus rubens): 1077, 1080",10/27/2021 20:51,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Point
186,{fd37b125-ed7d-4ac3-a693-d3912d2299c6},Lake Mead NRA,LAKE_P_RAT0056,LAKE_P_RAT0056,297,10/28/2021 16:10,MOJN DS (2020 Updates),LAKE_P_RAT0056: 2021-10-28,Primary,Sampled,Rheocrene,Spring is dry. Source is at base of granite boulder in wash and channel consists of a gravel-y wash with dispersed baccharis plants.,Zone 11,NAD83 (Unknown),BadElf 4581,No,36783,40,Yes,Yes,Yes,HOBO TidbiT,416,9:18,new sensor deployed at same location at base of boulder,dry,Estimated,,0 L/s,<Null>,<Null>,<Null>,,Measured,0,0,<Null>,<Null>,1-2m wide gravel wash with dispersed baccharis ,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,None,0,1,0,0,0,0,0,0,0,0,1,a friendly soul must have put the tidbit on top of the rock for us! Hiking route goes through wash. ,Yes,Yes,"Woody <2m, Woody >4m, Grass, Non-Plant","Woody <2m: 
Woody >4m: 1096, 1097
Grass: 1094, 1095
Non-Plant: 1098, 1101",2,NA,1,NA,3,NA,NA,NA,NA,NA,NA,No,<Null>,Yes,bromus rubens is very lightly scattered within the buffer,BRRU2 (Bromus rubens),"BRRU2 (Bromus rubens): 1094, 1095",10/29/2021 20:02,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Suitable,<Null>,Point
183,{4b4c1a55-b9e8-4fa5-80fa-d45a32124ef1},Lake Mead NRA,LAKE_P_BRI0051,LAKE_P_BRI0051,310,10/28/2021 16:35,MOJN DS (2020 Updates),LAKE_P_BRI0051: 2021-10-28,Primary,Sampled,Rheocrene,Spring dry. Clump of baccharis at source. Two large cottonwood trees observed ~250 m upwash with wet soil. Future spring crews should scout out cottonwood area to check for water and move source there if necessary. (Photos of cottonwood area included as Other.),Zone 11,NAD83 (Unknown),BadElf 4181,No,36781,MOJN_02,No,<Null>,,<Null>,<Null>,<Null>,<Null>,dry,Estimated,,0 L/s,<Null>,<Null>,"Source dry, but occasional wet soil and standing water from recent rain in granite tinahas",,Measured,0,0,<Null>,<Null>,"Gravelly wash in clump of baccharis and rushes, granite boulders and bedrock in channel, narrowing to short canyon down wash",No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,None,0,0,0,0,0,0,0,1,0,0,1,One other pair of boot prints observed in gravelly wash below and above source. Some flattened or uprooted vegetation from flooding.,Yes,Yes,"Woody <2m, Grass, Rush, Bryophyte","Woody <2m: 0404, 0405
Grass: 0417, 0418
Rush: 0416, 0413
Bryophyte: 0414, 0415",NA,NA,1,NA,2,NA,3,NA,NA,4,NA,No,"Mostly baccharis at source, some sacaton grass. Two large cottonwood trees ~250 m up wash from source.",Yes,Two tamarisks in wash between parking and source,"BRTE (Bromus tectorum), TARA (Tamarix ramosissima)","BRTE (Bromus tectorum): 0398, 0399
TARA (Tamarix ramosissima): 0419",10/29/2021 0:55,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,<Null>,Point
187,{9aa67545-84e9-4d00-aff7-f11aba30cb16},Lake Mead NRA,LAKE_P_WIL0061,LAKE_P_WIL0061,313,10/28/2021 18:09,MOJN DS (2020 Updates),LAKE_P_WIL0061: 2021-10-28,Primary,Sampled,Rheocrene,Spring is dry. Source is at granite boulder in sand-gravel wash.,Zone 11,NAD83 (Unknown),BadElf 4581,No,36783,40,Yes,Yes,Yes,HOBO TidbiT,374,10:51,Same sensor deployed on same wire; battery replaced. ,dry,Estimated,,0 L/s,<Null>,<Null>,Spring is dry. No evidence or recent runoff. ,,Measured,0,0,<Null>,<Null>,"Channel is sand-gravel filled wash between granit bedrock. Light scouring in channel, incised for about 4 meters near source. ",No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,None,0,1,0,2,0,0,0,0,0,0,2,Hiking route through wash; litter; old trough located downstream ~40 m. ,Yes,Yes,"Woody <2m, Non-Plant, Grass, Forb","Woody <2m: 
Non-Plant1114, 1113
Grass: 1111, 1110
Forb1116, 1115",NA,NA,1,4,2,NA,NA,NA,NA,NA,3,No,"Several very dead look Baccharis in the buffer with no recent growth, no green stems or leaves, no infloresence. Rhus trilobata also in buffer, looks dead or very drought stressed. ",Yes,Dense patch of B. rubens in buffer; small patch of Polypogon monspeliensis. ,"BRRU2 (Bromus rubens), POMO5 (Polypogon monspeliensis)","BRRU2 (Bromus rubens): 1111, 1110
POMO5 (Polypogon monspeliensis): 1117, 1118",10/29/2021 20:02,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Suitable,<Null>,Point
184,{16e9c3c5-153c-4bf9-a7eb-35c27c2caa63},Lake Mead NRA,LAKE_P_BRI0063,LAKE_P_BRI0063,305,10/28/2021 18:55,MOJN DS (2020 Updates),LAKE_P_BRI0063: 2021-10-28,Primary,Sampled,Rheocrene,Spring located in the base of steep canyon. Spring is about 20-25 feet below entrance by foot. Inaccessible for the most part. Dense vegetation at the source below.,Zone 11,NAD83 (Unknown),BadElf 4181,No,36781,MOJN_02,No,<Null>,,<Null>,<Null>,<Null>,<Null>,wet soil only,Estimated,,<0.1 L/s,<Null>,<Null>,"It appears to be wet soil at original source. Sheen of water on the side opposite the source that flows for approximately 5 meters. Unsure if discharge from spring source or recent precipitation. Had to estimate discharge, but there may be water further down below in the canyon. Checked out other side of the canyon where we can see water present below, but we are unsure if it originates from spring source or from precipitation within the last few days. Surface water length and width are estimated",,Measured,30,1,<Null>,<Null>,Channel runs through densely vegetated canyon with very high walls.,No - Other reason,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Spring is inaccessible to surveyors due to location at the bottom of canyon.,None,0,0,0,0,0,0,0,0,0,0,0,<Null>,Yes,Yes,"Woody >4m, Woody 2-4m, Forb, Grass, Forb, Woody <2m","Woody >4m: 0421
Woody 2-4m: 0421
Forb: 0427, 0428
Grass: 0429, 0430
Forb: 0422
Woody <2m: ",1,3,4,2,4,NA,NA,NA,NA,NA,NA,No,"Vegetation is difficult to determine exactly what is seen due to inaccessibility. Grass and woody <2 were estimated to be in the buffer, but we could not get close enough to know for sure. Several patches of phragmites about 50 m down the wash.",Yes,"Photos were taken from far away due to inaccessibility, but both species were present at the lower margin of the buffer and were present further down the wash.","TARA (Tamarix ramosissima), PESE3 (Pennisetum setaceum)","TARA (Tamarix ramosissima): 0425, 0426
PESE3 (Pennisetum setaceum): 0429, 0430",10/29/2021 0:55,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Continuous,,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,,<Null>,Point
188,{f64bc5cc-f3c9-4774-9acd-9a2c76aa9582},Lake Mead NRA,LAKE_P_PIP0049,LAKE_P_PIP0049,318,10/28/2021 19:12,MOJN DS (2020 Updates),LAKE_P_PIP0049: 2021-10-28,Primary,Sampled,Rheocrene,spring is dry. channel flows down sand and gravel wash with sparse vegetation,Zone 11,NAD83 (Unknown),BadElf 4581,No,36783,40,No,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,dry,Estimated,,0 L/s,<Null>,<Null>,source and channel are dry,,Measured,0,0,<Null>,<Null>,sand and gravel wash with dispersed dried grasses,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,None,0,0,0,0,0,0,0,0,0,0,0,no signs of disturbance,Yes,Yes,"Grass, Woody 2-4m, Forb, Woody <2m","Grass: 1128, 1129
Woody 2-4m: 1130
Forb: 1124, 1125
Woody <2m: 1122, 1123",NA,4,2,3,1,NA,NA,NA,NA,NA,NA,Yes,"Stand of Prosopis glandulosa upstream, Acacia gregorii downstream. Baccharis is nearly dead with only a few green stems. ",Yes,<Null>,"TARA (Tamarix ramosissima), BRRU2 (Bromus rubens)","TARA (Tamarix ramosissima): 1126, 1127
BRRU2 (Bromus rubens)1128, 1129",10/29/2021 20:02,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Point
185,{cf710e14-f9ce-45d6-bd9d-99c76601e292},Lake Mead NRA,LAKE_P_DRI0002,LAKE_P_DRI0002,330,10/28/2021 20:59,MOJN DS (2020 Updates),LAKE_P_DRI0002: 2021-10-28,Primary,Sampled,Rheocrene,"Spring emerges in center of canyon. Dense vegetation just upstream of springbrook and progressively thins out downstream through the buffer. No presence of water, and it appears that heavy rainfall impacted vegetation surrounding the springbrook. Vegetation near the source also appears to be much more overgrown than previous photos show.",Zone 11,NAD83 (Unknown),BadElf 4181,No,36781,MOJN_02,Yes,No,Yes,HOBO TidbiT,398,14:05,Sensor moved further upstream. Sensor secured with red and white wire. Bolt inserted into substrate and wire looped around sturdy root emerging from bank.,dry,Estimated,,0 L/s,<Null>,<Null>,<Null>,,Measured,0,0,<Null>,<Null>,Channel emerges from a dense overgrowth of vegetation. It is a sandy granitic wash bounded to the sides by tall grass and gently slopes to the bottom of the canyon.,No - Insufficient water,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes - All inactive,0,1,0,0,0,0,0,2,0,0,2,Inactive disturbance present as an old pipe that was used at some point. Does not substantially impact water flow as it has a small footprint within the buffer. Flooding has swept away much of the dead vegetation that was present in earlier photos and has broken a tree adjacent to the springbrook.,Yes,Yes,"Grass, Woody <2m, Forb, Woody 2-4m","Grass0438, 0440
Woody <2m0441, 0442, 0443, 0444, 0445
Forb0449, 0450, 0451
Woody 2-4m: 0446",NA,4,2,3,1,NA,NA,NA,NA,NA,NA,Yes,<Null>,Yes,Tamarix is present a few meters above the springbrook and further down the wash beyond the buffer.,"TARA (Tamarix ramosissima), BRRU2 (Bromus rubens)","TARA (Tamarix ramosissima): 0454, 0455
BRRU2 (Bromus rubens): 0438, 0440",10/29/2021 0:55,mojn_hydro,3/10/2022 21:26,mlehman@nps.gov_nps,Not Applicable,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Unsuitable,<Null>,Point
