Unit_Code,Spring_ID,MOJN_SpringCode,ComplexName,LocationName,LocationType_Label,LandOwnership_Label,ComplexStatus_Label,X_UTM_NAD83_11N,Y_UTM_NAD83_11N,Lon_WGS84,Lat_WGS84,ElevationDEM_m,BuildingProximity,ElevationBand,EventDate,VisitType_Label,SpringHabitat_Label,DissolvedOxygen_mg_per_l,SpringbrookLength_m,Temperature_C,SpConductivity_microSiemens_per_cm,pH,DischargeFlag_Code,Discharge_liters_per_minute,WaterDepth_cm,WaterWidth_m,Notes,FieldnoteNumber,LocateStatus_Label,DischargeClass_Description,Event_ID,Diversion,Dredging,Drying,Fire,Flooding,Livestock,Other,Overall,Recreation,Residence
DEVA,MAR0855,DEVA_P_MAR0855,[Individual Spring],Marble Potholes,Spring,Park,Standalone,464175,4051432,-117.4005845,36.60772123,1352,> 75m,2,11/29/2005,First Visit,Dry,,,,,,,,,,"This spring is dry.  It is located in a north fork of Marble Canyon, which appears to have some seasonal water flow, but is largely dry.  

Note: Use sp-source 2 in GPS file for the real pothole.",CJ05-240,Not Located,<= 1 L/sec,671,,,,,,,Undisturbed,Undisturbed,,
DEVA,MCD0280,DEVA_P_MCD0280,McDonald,McDonald 1,Not a spring,Park,Not representative,496628,4084252,-117.0378452,36.90425678,1926,> 75m,3,11/14/2004,First Visit,Dry,,,,,,,,,,"No sign of any springs, fac. veg, or anything except washes up any of the drainages near the confluence that we placed @ the UTMs provided.  Found Mule Deer antlers in wash.  NO SPRING FOUND.",PS04-047,Located,<= 1 L/sec,672,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,MCD0281,DEVA_P_MCD0281,McDonald,McDonald 2,Spring,Park,Representative,498439,4084278,-117.0175274,36.90449181,1700,> 75m,3,11/14/2004,First Visit,Unknown,5.93,1,10.7,750,8.2,,0.5,5,0.6,"Small pool 60 cm wide with ~50cm of seepage on either side empty trough 15 m below pool.  Oil sludge on surface of pool.  Evidence of pipes in wash.  Brassica (mustard), and atriplex present.",PS04-046,Located,<= 1 L/sec,673,Highly disturbed,,Highly disturbed,,,,,Highly disturbed,,
DEVA,MCL0673,DEVA_P_MCL0673,[Individual Spring],McLean Spring,Spring,Park,Standalone,498160,4051035,-117.0205788,36.60481542,-34,> 75m,1,1/18/2005,First Visit,Unknown,1.4,50,16.2,10790,7.8,,1,1,1,Follow trail from end of salt creek boardwalk.  Dugout hole in mesquite patch above where water starts to flow in a rheocrene.  Hole is 40cm deep 1m diameter.,PS05-038,Located,<= 1 L/sec,674,,Highly disturbed,,,,,,Highly disturbed,,
DEVA,MEN0186,DEVA_P_MEN0186,Mill Canyon,Mendoza Spring,Spring,Park,Not representative,452127,4041126,-117.5346568,36.51428823,1478,> 75m,2,3/31/2005,First Visit,Rheocrene,3.1,8,14.8,634,7.4,,3,3,0.4,"Small wide flowing hillside below willow tree.  Many small sources combine, flow a short distance and join main drainage flow (30 l/min).  This probably gets scoured when the main channel gets high.  Main channel probably comes from Jack 15/16 pH main channel=8.4.  sal=0.4  temp=5.2  cond=520 uS  DO=10.45  Snail looks to be terrestrial.",PS05-240,Located,1.1 L/sec to 10 L/sec,675,,,Slight disturbance,,Moderate disturbance,,,Moderate disturbance,,
DEVA,MES0215,DEVA_P_MES0215,Mesquite Campground,Mesquite Campground Spring A,Spring,Park,Not representative,466925,4090908,-117.3715568,36.96367869,540,> 75m,2,12/11/2004,First Visit,Helocrene,,,,,,,,,,"This spring lies in the very back (NW corner) of mesquite campground.  It has cattails in the middle of a muddy mesquite/ baccharis patch.  Source is where green cattails still live.  No surface water found.  

Fauna:  dead coyote at source",CJ04-157,Located,<= 1 L/sec,676,,,Highly disturbed,,,,,Highly disturbed,Slight disturbance,
DEVA,MES0216,DEVA_P_MES0216,Mesquite Campground,Mesquite Campground Spring B,Spring,Park,Not representative,467090,4090842,-117.369692,36.96308885,543,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,This spring is just SE of Mesquite Campground (A).  Small phragmites/ juncus patch on side of south facing hill next to road.  No surface water.,CJ04-158,Located,<= 1 L/sec,677,,,Moderate disturbance,,,,,Moderate disturbance,Slight disturbance,
DEVA,MES0218,DEVA_P_MES0218,Mesquite Campground,Mesquite Campground Spring C,Spring,Park,Representative,467233,4090953,-117.3680923,36.96409818,550,> 75m,2,12/11/2004,First Visit,Unknown,7.31,,22.6,683,7.9,,,4,0.18,"This spring is used by the NPS for Mesquite Campground.  Source is captured in a box, funneled to a chlorine house run by a diesel generator, then overflow flows out outside of chlorine house.  We sampled from where outflow from chlorine house forms a small stream that runs ~30m.

Fauna:  coyote sitting in shade ~10m watching us take samples",CJ04-160,Located,<= 1 L/sec,678,Highly disturbed,Highly disturbed,Highly disturbed,,,,Highly disturbed,Highly disturbed,Highly disturbed,Highly disturbed
DEVA,MES0217,DEVA_P_MES0217,Mesquite Campground,Mesquite Campground Spring D,Spring,Park,Not representative,467332,4090895,-117.3669819,36.96357542,550,> 75m,2,12/11/2004,First Visit,Unknown,,,,,,,,,,"This spring is the last in mesquite Campground, across from the campground water tank. Riparian vegetation could be from overflow of tank.

Flora:  desert holly",CJ04-159,Located,<= 1 L/sec,679,Slight disturbance,,Moderate disturbance,,,,,Moderate disturbance,Slight disturbance,
DEVA,MES0403,DEVA_P_MES0403,[Individual Spring],Mesquite Flat Well Unnamed,Not a spring,Park,Standalone,484925,4066604,-117.1688679,36.74504916,15,> 75m,1,11/12/2005,First Visit,Well,,,,,,,,,,"PS-20050201_0954 returned to find.  Still nothing found.  The topography clearly places it where we are, but nothing in sight resembles a well.  May have been covered over/ filled in.",CJ05-016,Located,<= 1 L/sec,680,,,,,,,,,,
DEVA,MES0355,DEVA_P_MES0355,Mesquite,Mesquite Well A,Not a spring,Park,Representative,514161,3995458,-116.8426689,36.10366101,-77,> 75m,1,12/7/2004,First Visit,Well,,,,,,,,,,Could not find the well after searching over 10 hectares. Digitized point in generic data dictionary.,CJ04-123,Located,<= 1 L/sec,681,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,MES0890,DEVA_P_MES0890,Mesquite,Mesquite Well B,Not a spring,Outside Park,Not representative,,,,,,> 75m,999,,No Visit,Unknown,,,,,,,,,,No UTMs given in Original NPS database.  There is no record for the location of this source.  This source was last visited on 9/59 and found to be dry.,,Not Located,<= 1 L/sec,682,,,,,,,,,,
DEVA,MEX0457,DEVA_P_MEX0457,[Individual Spring],Mexican Camp Spring,Not a spring,Park,Standalone,497094,4086835,-117.0326274,36.92754305,1775,> 75m,3,3/15/2005,First Visit,Dry,,,,,,,,,,"Only upland species seen, possibly no spring was ever here. Long illegal road going up the wash due south of here.",CJ05-104,Not Located,<= 1 L/sec,683,,,,,,,,,,
DEVA,MEX0466,DEVA_P_MEX0466,[Individual Spring],Mexican Spring,Not a spring,Park,Standalone,494878,4086780,-117.057508,36.92703931,1946,> 75m,3,3/5/2005,First Visit,Dry,,,,,,,,,,Only upland vegetation is present in this area. There are ruins nearby but no water was found.,CJ05-108,Not Located,<= 1 L/sec,684,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,SNA0452,DEVA_P_SNA0452,Starvation Canyon Upper,Middle Snake Spring,Spring,Park,Representative,496703,3999998,-117.0366536,36.14469787,1440,> 75m,2,3/9/2005,First Visit,Rheocrene,7.2,500,14.3,74.5,7.8,,3,2,0.2,Spring emerges from a pile of clematis and flows into a large rocky fast moving creek which flows from a source further up,CJ05-099,Located,1.1 L/sec to 10 L/sec,685,,,Slight disturbance,,Moderate disturbance,,,Moderate disturbance,,
DEVA,MID0810,DEVA_P_MID0810,[Individual Spring],Middle Tuber Canyon Spring,Spring,Park,Standalone,484971,4008125,-117.1672182,36.21785747,1495,> 75m,2,11/18/2005,First Visit,Rheocrene,2.62,300,16.7,517,8.1,GT,20,15,1,"This spring lies on the south side of Tuber Canyon, second spring up. The actual source lies in a very thick mat of willows. We sampled ~10m E of where we thought the source was, at an animal access point. There were lots of burro/rat feces where the burro's have chewed their way to the water. There is another mesquite/rose patch upstream with no water. It was hard to distinguish flow and emergent vegetation, substrate because much of the springbrook was very covered with willows. Very Bad Burro hummocking.",CJ05-203,Located,>= 10 L/sec,686,Moderate disturbance,,,,,,Highly disturbed,Highly disturbed,,
DEVA,MID0399,DEVA_P_MID0399,[Individual Spring],Midway Well,Not a spring,Park,Standalone,487827,4066716,-117.1363593,36.74610692,20,> 75m,1,1/11/2005,First Visit,Well,7.11,,19,1465,7.6,,1,,0.3,"Top of well has been pried off and is in wash nearby Well casing extends up ~1.2 meters, water flows slowly over edge to ground.

Flora:  atriplex",CJ05-012,Located,<= 1 L/sec,687,Highly disturbed,,,,,,,Highly disturbed,,
DEVA,MIL0174,DEVA_P_MIL0174,Mill Canyon,Mill Canyon Spring,Spring,Park,Representative,452646,4039912,-117.5287871,36.50337286,1318,> 75m,2,3/29/2005,First Visit,[No Data],8.84,500,12,566,8.2,,200,3,0.4,"Deeply incised and scoured streambed.  Lots of flow, but it is almost all a combination of the multiple springs above this point, but there is no way to separate out this flow at this point in time.  Pump and foundations found nearby. Springbrook length >500m.


4/25/05 (PS)  GPS data was not found in the folder for this spring, but I found it in an archived folder under Mill Spring (the one that corresponds to PS05-228, not the ones for the actual Mill Springs).  Access into Mill Canyon is easily achieved by following in a dirt road just to the south of the main canyon and following that down the ridgeline and into the canyon.  The old dirt road makes a good trail to follow.  Find it again on the East side of the ridge and it will take you almost all the way down.",PS05-228,Located,>= 10 L/sec,688,,,,,Moderate disturbance,,,Moderate disturbance,,Slight disturbance
DEVA,MIL0181,DEVA_P_MIL0181,Mill Canyon East,Mill Cottonwood,Spring,Park,Representative,454116,4040907,-117.5124386,36.51241026,1415,> 75m,2,3/30/2005,First Visit,Rheocrene,7.84,1000,18,362.4,8.6,,30,4,0.6,Large stand of cottonwoods next to flow from springs above.,PS05-235,Located,>= 10 L/sec,689,,,Slight disturbance,,Moderate disturbance,Moderate disturbance,,Moderate disturbance,,
DEVA,MIL0289,DEVA_P_MIL0289,Russel Camp,Mill Spring A,Not a spring,Park,Not representative,492020,3974727,-117.0884468,35.91682863,1365,> 75m,2,12/4/2004,First Visit,Unknown,,,,,,,,,,White rock cave with pipe coming out.  Long dry.  No wet veg.  NO LONGER A SPRING.,PS04-121,Not Located,<= 1 L/sec,690,,Highly disturbed,Highly disturbed,,,,,Highly disturbed,,
DEVA,MIL0290,DEVA_P_MIL0290,Russel Camp,Mill Spring B,Not a spring,Park,Not representative,492113,3974677,-117.0874199,35.91637652,1350,> 75m,2,12/4/2004,First Visit,Dry,,,,,,,,,,"Just over hill behind greater view cabin.  Small pipe present embedded in hillside. Moist salty hillside with baccharis.  
NOT A SPRING.",PS04-122,Not Located,<= 1 L/sec,691,Highly disturbed,,Highly disturbed,,,,,Highly disturbed,,
DEVA,MIL0084,DEVA_P_MIL0084,[Individual Spring],Miller Spring,Spring,Park,Standalone,550140,3987984,-116.443429,36.03509057,1063,> 75m,2,1/5/2005,First Visit,Rheocrene,11.94,25,1.8,280,8.8,LT,1,1,1,"Actual source is higher up on the cliff.  There seems to be fairly persistent algae/macrophyte growth on cliffside ruling this out as just runoff from the previous week's rain.  Was able to excavate a small pothole in rock near base of cliff.  Another trickling bedrock wash with small pothole located ~70 m downhill, but lacks the macrophytes that point towards permanence at other site.  Access: walk ~1.5 miles on wilderness designated road from greenwater road.  IF SOMEONE READS THIS IN DVNP, TELL MEL THAT THERE IS AN OPEN VERTICAL MINESHAFT NEARBY.",PS05-008,Located,<= 1 L/sec,692,,,Highly disturbed,,Highly disturbed,,,Highly disturbed,,
DEVA,MIN0748,DEVA_P_MIN0748,Johnson Canyon North Fork,Mint Spring,Spring,Park,Not representative,497629,3994134,-117.0263337,36.09182955,1403,> 75m,2,2/16/2005,First Visit,Rheocrene,7.65,,13.9,657,,,30,3,3,"This spring is just before Hungry Bills Ranch, up the N. Fork of Johnson Canyon. There is heavy flow from above, so very difficult to tell flow, substrate, and actual source. We sampled in the middle of a large juncus patch with a couple old cottonwoods. Recent rain and snow melt show very high flow, etc.",CJ05-081,Located,>= 10 L/sec,693,,,,,Slight disturbance,,,Slight disturbance,Slight disturbance,Slight disturbance
DEVA,MON0462,DEVA_P_MON0462,Monarch Spring,Monarch Canyon Unnamed,Spring,Park,Not representative,507936,4064340,-116.9111249,36.72472497,1127,> 75m,2,11/10/2004,First Visit,Rheocrene,3.3,5,12.7,3408,8.2,LT,1,2,0.1,"Small seep in side canyon of monarch canyon on way to monarch/bed springs.
Excavated hole under tamarisk, 8 in deep with water, also seeps out from other areas close by.",CJ04-025,Located,<= 1 L/sec,694,,,,,,,,Undisturbed,,
DEVA,MON0199,DEVA_P_MON0199,Monarch Spring,Monarch Spring,Spring,Park,Representative,506929,4064024,-116.9224016,36.72188721,899,> 75m,2,11/10/2004,First Visit,Rheocrene,4.25,500,14.9,1040,8,GT,5,4,0.1,"Long wet area extending several hundred meters with 3 flora species taking up most of the wash.  

2 quail nests in phragmites, several other birds present.

Had to dig up dead phragmites to find ground H20, mostly underground water.  Took pictures and source point all in same spot because low GPS reception.

Sketch of area on back",CJ04-026,Located,1.1 L/sec to 10 L/sec,695,,,,,Slight disturbance,,,Slight disturbance,,
DEVA,MON0382,DEVA_P_MON0382,[Individual Spring],Montgomery Spring,Spring,Park,Standalone,549691,3978273,-116.4490238,35.94756164,1078,> 75m,2,12/14/2004,First Visit,Unknown,0.5,700,12,408,8.7,,2,12,0.8,"spring source is in cave, water drips from ceiling into pool with 100% fines substrate, pool is 18 cm deep, 1m long, .75 meters wide, cave has nails in front entrance. Possibly dug out.

Non-natives:  rumex",CJ04-170,Located,1.1 L/sec to 10 L/sec,696,,,,,,,,Slight disturbance,Slight disturbance,Slight disturbance
DEVA,MON0436,DEVA_P_MON0436,Monument Canyon Spring,Monument Canyon Spring,Spring,Park,Representative,525349,4020288,-116.7175756,36.327296,895,> 75m,2,11/4/2004,First Visit,Rheocrene,7.44,10,11.4,440.3,9.3,,1,1,0.03,"Small spring coming out from under a cliff. There was no way to get GPS reception, so took source downstream ~20, as close as possible.

Water is intermittent throughout the canyon.

No Flora

Sketch on Back of form.",CJ04-021,Located,<= 1 L/sec,697,,,,,Slight disturbance,,,Slight disturbance,,
DEVA,MOR0356,DEVA_P_MOR0356,[Individual Spring],Mormon Point Spring Unnamed,Spring,Park,Standalone,515035,3992195,-116.8330238,36.07423509,-79,> 75m,1,12/7/2004,First Visit,Rheocrene,8.5,400,12.9,85400,7.7,GT,1,10,1.5,This spring is unnamed and lies in the middle of a salt flat on ____ quad.  The spring starts on the west eadge of the flat and flows in a NE curved direction.  Flows intermittently for another several hundred meters.,CJ04-124,Located,<= 1 L/sec,698,,,,,,,Undisturbed,Undisturbed,,
DEVA,MOR0693,DEVA_P_MOR0693,Trail Canyon South Fork,Morning Glory Spring,Spring,Park,Representative,494475,4014934,-117.0615142,36.2793443,1996,> 75m,3,11/17/2005,First Visit,[No Data],3.06,1,5.9,472,8.2,,3,3,1,"This source lies high up in Trail Canyon, above the old cabin at the end of the road. The water comes right out from under an overhang below a 20' cliff. There is an old in-ground drum with a rubber hose going downstream toward the cabin There is a small pool at the lowest point where we sampled. There was 2 bighorn sheep carcasses right at the source. There was very little riparian vegetation except a few dwarfed willows choked out by some large serviceberry. Source dripping from many places. There is a very small seep approximately the same location in the other branch of the canyon ~100m away. Service berry also present.",CJ05-219,Located,1.1 L/sec to 10 L/sec,699,Highly disturbed,,,Slight disturbance,Slight disturbance,,,Highly disturbed,,Highly disturbed
DEVA,MOR0205,DEVA_P_MOR0205,Mortar Spring,Mortar Spring,Spring,Park,Representative,472077,4094186,-117.313794,36.99339865,888,> 75m,2,11/12/2004,First Visit,Rheocrene,7.26,40,15.1,229.9,8.5,,4,1,0.3,"Large riparian area on north side of canyon.  Source is 200+ m up canyon, but riparian area goes almost all the way down to the floor.  Directly across from Bee seep.  Vegetation on bank seemed too thick/overgrown to allow emergent vegetation.",CJ04-033,Located,1.1 L/sec to 10 L/sec,700,,,,,Slight disturbance,,,Slight disturbance,,
DEVA,MOS0146,DEVA_P_MOS0146,Death Valley Canyon,Mossy Spring,Spring,Park,Not representative,498780,4012639,-117.0135809,36.25866599,1112,> 75m,2,3/10/2005,First Visit,Rheocrene,8.61,45,19,868,8.7,,7,1,0.8,"Large seepy waterfall.  Moss and algal growth is abundant on wall.  Animals come here to drink.  Short on time.  Should check the top of the falls next time for bugs.  There is a second spring ~50 meters East lower on the north side of the canyon.  No time to go up to check, but took coordinates and photos.  Digitized the point into Pathfinder from Garmin data on 4/4/05 (PS).",PS05-205,Located,1.1 L/sec to 10 L/sec,701,,,Moderate disturbance,,,,,Moderate disturbance,,
DEVA,MOT0405,DEVA_P_MOT0405,Indian Pass,Moth Spring,Spring,Park,Not representative,515550,4050883,-116.8261347,36.60332134,385,> 75m,2,1/13/2005,First Visit,Unknown,,,,,,,,,,"This spring is the last in Indian Pass canyon.  There was 4 patches of mesquite/ arrowweed, but no surface water was found.",CJ05-018,Located,<= 1 L/sec,702,,,Moderate disturbance,,,,,Moderate disturbance,,
DEVA,MOU0700,DEVA_P_MOUN0,Grapevine,Mound Spring,Spring,Park,Not representative,465823,4097485,-117.3842239,37.022927,791,> 75m,2,11/3/2005,First Visit,Helocrene,3.43,20,33.8,1257,7.8,,5,5,1,"This spring lies at the top of a hill overlooking Scotty's Ranch to the west.  The water covers a large, flat area approx 324m squared.  This area was heavily populated by invasive palms, which were largely treated (killed) in 2004; the regeration  of water flow previously taken up by these palms probably remains to be seen.  Note: GPS and photos taken 11/3; all other data taken 12/1. There are many springs in the Grapevine ranch area, difficult to tell if this is actual Mound Spring. (Missing GPS data point and photos.)",CJ05-231,Located,1.1 L/sec to 10 L/sec,703,,,Slight disturbance,,,,Highly disturbed,Highly disturbed,,
